respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M07_0039,M07,Local,Young Families,Osaka,32,Male,5,TRUE,3,Married,Under 3M,6,6,4,5,4,5,9,6,6,5,7,4,7,5,3,5,6
M07_0040,M07,Local,Young Families,Aichi,37,Female,3,TRUE,0,Married,Over 10M,6,6,4,4,4,2,5,5,5,3,4,5,5,5,6,4,6
M07_0041,M07,Local,Young Families,Aichi,26,Male,5,TRUE,3,Married,Under 3M,4,5,6,5,4,4,10,6,3,5,6,3,6,5,5,4,5
M07_0042,M07,Local,Young Families,Chiba,45,Male,4,TRUE,1,Married,3-5M,2,1,2,2,1,1,6,2,3,4,4,4,5,4,4,4,4
M07_0043,M07,Local,Young Families,Saitama,41,Male,3,TRUE,1,Married,7-10M,6,5,4,4,5,4,8,5,5,3,3,4,4,4,1,3,4
M07_0044,M07,Local,Young Families,Kanagawa,25,Female,3,TRUE,0,Married,Over 10M,6,5,4,4,3,4,4,4,5,4,5,5,5,4,4,3,5
M07_0045,M07,Local,Young Families,Kanagawa,31,Female,3,TRUE,3,Married,3-5M,6,6,5,4,4,4,8,4,5,4,4,4,5,4,5,4,3
M07_0046,M07,Local,Young Families,Aichi,41,Male,3,TRUE,2,Married,3-5M,6,5,4,5,3,2,7,4,7,6,5,6,5,5,5,4,5
M07_0047,M07,Local,Young Families,Chiba,30,Female,4,TRUE,5,Partnered,3-5M,6,3,7,7,5,4,7,5,4,3,5,3,3,5,6,5,4
M07_0048,M07,Local,Young Families,Aichi,38,Female,4,TRUE,2,Married,3-5M,4,5,3,4,4,3,5,4,4,4,6,4,4,5,4,5,6
M07_0049,M07,Local,Young Families,Chiba,29,Male,3,TRUE,3,Married,Under 3M,5,5,5,3,3,4,4,3,1,3,5,5,6,7,6,5,4
M07_0050,M07,Local,Young Families,Saitama,37,Male,3,TRUE,0,Married,3-5M,5,5,5,3,3,2,7,5,3,5,3,5,4,3,4,4,4
M07_0051,M07,Local,Young Families,Kanagawa,35,Female,5,TRUE,5,Married,Over 10M,6,5,4,4,4,3,3,4,4,5,5,5,6,5,4,4,3
M07_0052,M07,Local,Young Families,Osaka,30,Other/Prefer not to say,3,TRUE,0,Married,5-7M,6,4,5,5,2,2,5,7,4,5,6,5,7,4,4,5,7
M07_0053,M07,Local,Young Families,Fukuoka,41,Male,3,TRUE,4,Married,5-7M,6,6,5,5,4,4,7,6,4,6,5,5,4,5,3,4,7
M07_0054,M07,Local,Young Families,Hokkaido,32,Female,3,TRUE,2,Partnered,3-5M,7,4,4,4,5,4,7,2,2,4,3,3,3,4,3,3,2
M07_0055,M07,Local,Young Families,Fukuoka,31,Female,3,TRUE,1,Married,7-10M,7,6,5,5,3,5,9,4,4,4,5,3,4,5,4,4,5
M07_0056,M07,Local,Young Families,Kanagawa,26,Female,4,TRUE,0,Partnered,3-5M,6,5,4,3,4,3,5,3,4,5,4,5,4,4,5,4,6
M07_0057,M07,Local,Young Families,Saitama,31,Female,4,TRUE,0,Married,7-10M,6,5,7,5,4,4,7,5,5,5,6,4,5,5,6,6,5
M07_0058,M07,Local,Young Families,Osaka,32,Other/Prefer not to say,3,TRUE,1,Married,5-7M,5,3,3,4,5,5,5,4,3,3,3,3,3,4,4,2,3
M07_0059,M07,Local,Young Families,Chiba,34,Female,4,TRUE,2,Married,5-7M,7,6,6,5,4,5,9,5,6,3,4,4,6,7,5,5,5
M07_0060,M07,Local,Young Families,Chiba,33,Male,3,TRUE,3,Married,5-7M,6,5,5,5,3,5,5,6,3,4,4,6,5,4,6,6,6
M07_0061,M07,Local,Young Families,Osaka,44,Male,3,TRUE,3,Married,3-5M,5,4,4,4,4,4,4,5,7,5,4,5,3,4,5,4,2
M07_0062,M07,Local,Young Families,Hokkaido,40,Female,3,TRUE,2,Partnered,Over 10M,5,6,5,5,3,5,8,7,7,7,6,6,5,7,6,3,4
M07_0063,M07,Local,Young Families,Hokkaido,38,Female,3,TRUE,4,Married,3-5M,6,6,6,6,4,5,8,6,7,7,6,7,5,6,7,5,5
M07_0064,M07,Local,Young Families,Saitama,43,Male,3,TRUE,3,Married,7-10M,5,3,4,4,4,5,4,4,4,3,5,5,6,3,4,5,4
M07_0065,M07,Local,Young Families,Osaka,43,Male,5,TRUE,5,Married,7-10M,6,5,6,5,3,4,6,5,4,4,5,4,4,5,3,5,5
M07_0066,M07,Local,Young Families,Chiba,27,Male,3,TRUE,0,Married,Under 3M,7,5,5,4,4,4,8,6,4,7,6,6,7,5,3,5,5
M07_0067,M07,Local,Young Families,Saitama,27,Female,3,TRUE,0,Partnered,3-5M,6,6,6,5,7,6,6,4,4,5,4,4,5,6,5,4,6
M07_0068,M07,Local,Young Families,Chiba,40,Male,3,TRUE,1,Married,7-10M,7,7,4,6,4,4,7,6,5,5,5,6,6,3,5,5,4
M07_0069,M07,Local,Young Families,Saitama,34,Male,3,TRUE,3,Married,5-7M,6,4,2,4,1,2,3,5,5,5,4,6,5,7,5,4,6
M07_0070,M07,Local,Young Families,Fukuoka,25,Male,4,TRUE,2,Married,3-5M,5,5,4,4,4,4,8,5,7,5,4,3,6,5,5,5,4
M07_0071,M07,Local,Young Families,Kanagawa,25,Male,3,TRUE,5,Partnered,3-5M,4,6,7,3,4,3,7,4,4,4,4,6,7,4,6,6,5
M07_0072,M07,Local,Young Families,Tokyo,30,Male,4,TRUE,4,Married,Over 10M,7,6,7,6,7,5,7,5,4,4,5,4,5,7,5,5,4
M07_0073,M07,Local,Young Families,Aichi,36,Female,4,TRUE,1,Partnered,Under 3M,7,7,6,5,5,5,8,6,6,4,7,7,4,6,6,5,5
M07_0074,M07,Local,Young Families,Hokkaido,30,Male,3,TRUE,3,Married,3-5M,4,4,4,4,3,2,4,5,5,5,4,5,3,5,6,4,6
M07_0075,M07,Local,Young Families,Osaka,26,Male,5,TRUE,3,Married,3-5M,6,5,6,5,5,4,7,5,5,5,5,5,4,6,5,4,4
M07_0076,M07,Local,Young Families,Hokkaido,37,Male,3,TRUE,1,Married,5-7M,7,5,4,3,4,2,6,4,4,4,5,4,5,6,4,5,3
M07_0077,M07,Local,Young Families,Saitama,34,Female,4,TRUE,2,Married,5-7M,5,5,6,5,5,6,6,6,5,5,5,5,4,7,5,5,6
M07_0078,M07,Local,Young Families,Tokyo,39,Male,4,TRUE,5,Married,7-10M,5,4,5,6,3,3,6,5,5,5,4,6,4,4,4,4,4
M07_0079,M07,Local,Young Families,Aichi,39,Female,3,TRUE,0,Partnered,3-5M,6,7,3,6,5,7,7,4,4,6,5,3,6,3,5,4,4
M07_0080,M07,Local,Young Families,Chiba,35,Female,5,TRUE,4,Partnered,7-10M,3,5,4,6,4,5,8,5,6,5,5,6,3,4,4,3,3
M07_0081,M07,Local,Young Families,Hokkaido,45,Male,3,TRUE,5,Married,7-10M,4,5,4,6,4,4,6,5,5,2,4,5,5,4,4,3,4
M07_0082,M07,Local,Young Families,Osaka,25,Male,3,TRUE,2,Partnered,3-5M,7,3,4,4,5,4,6,3,3,3,5,4,3,4,6,6,4
M07_0083,M07,Local,Young Families,Osaka,29,Male,4,TRUE,1,Married,3-5M,5,4,4,3,5,4,8,4,4,4,5,5,4,5,5,6,5
M07_0084,M07,Local,Young Families,Tokyo,33,Male,4,TRUE,4,Married,3-5M,6,4,5,2,2,3,6,6,5,4,5,6,6,6,4,5,5
M07_0085,M07,Local,Young Families,Aichi,36,Male,4,TRUE,5,Partnered,Under 3M,7,6,3,4,4,4,6,5,4,4,4,5,4,5,4,4,4
M07_0086,M07,Local,Young Families,Fukuoka,45,Male,4,TRUE,5,Married,Over 10M,5,4,4,4,3,2,4,5,5,5,6,6,6,5,5,3,4
M07_0087,M07,Local,Young Families,Hokkaido,29,Male,4,TRUE,2,Married,Over 10M,5,4,4,5,4,1,5,4,5,5,2,4,5,6,7,6,4
M07_0088,M07,Local,Young Families,Osaka,34,Female,3,TRUE,5,Married,Under 3M,7,4,7,5,6,5,7,4,4,3,4,4,5,5,5,4,6
M07_0089,M07,Local,Young Families,Osaka,39,Female,4,TRUE,0,Married,7-10M,5,4,6,6,4,3,8,6,7,7,5,4,4,5,4,4,6
M07_0090,M07,Local,Young Families,Kanagawa,31,Other/Prefer not to say,3,TRUE,2,Partnered,Over 10M,6,6,6,6,2,4,6,5,7,5,6,7,5,3,4,3,4
M07_0091,M07,Local,Young Families,Hokkaido,32,Female,3,TRUE,4,Married,7-10M,7,5,4,5,2,1,6,7,6,6,6,7,4,5,3,5,4
M07_0092,M07,Local,Young Families,Saitama,38,Male,3,TRUE,2,Partnered,7-10M,6,4,4,5,7,4,9,5,7,6,5,7,5,3,6,4,5
M07_0093,M07,Local,Young Families,Kanagawa,25,Female,4,TRUE,2,Married,3-5M,6,6,4,4,2,4,5,5,5,3,4,5,5,7,4,5,6
M07_0094,M07,Local,Young Families,Chiba,40,Male,3,TRUE,1,Partnered,Under 3M,5,4,7,6,4,2,7,5,6,4,5,5,5,1,3,3,4
M07_0095,M07,Local,Young Families,Fukuoka,44,Male,4,TRUE,1,Married,Over 10M,5,6,4,4,4,3,6,5,5,3,5,6,3,2,3,2,4
M07_0096,M07,Local,Young Families,Fukuoka,32,Female,3,TRUE,3,Married,Under 3M,7,6,3,3,3,4,5,5,5,4,5,4,4,6,4,4,3
M07_0097,M07,Local,Young Families,Aichi,45,Male,5,TRUE,2,Married,3-5M,6,5,4,4,5,4,7,5,5,5,5,6,5,6,6,4,5
M07_0098,M07,Local,Young Families,Osaka,43,Male,4,TRUE,1,Married,7-10M,5,6,6,6,6,5,8,4,2,4,4,6,5,6,6,6,6
M07_0099,M07,Local,Young Families,Kanagawa,30,Female,5,TRUE,1,Married,5-7M,5,4,4,4,4,3,7,5,3,4,3,4,4,6,3,4,6
M07_0100,M07,Local,Young Families,Hokkaido,25,Female,4,TRUE,5,Married,5-7M,3,4,6,4,4,5,4,6,5,4,5,5,5,6,5,6,5
M07_0101,M07,Local,Matured Families,Aichi,37,Male,4,TRUE,8,Married,7-10M,6,7,5,5,5,4,6,5,5,5,4,5,4,5,5,4,6
M07_0102,M07,Local,Matured Families,Hokkaido,40,Female,3,TRUE,9,Married,7-10M,7,6,5,3,4,5,6,4,5,4,6,3,5,4,4,2,3
M07_0103,M07,Local,Matured Families,Chiba,54,Female,4,TRUE,7,Married,7-10M,6,6,4,5,4,3,6,4,3,3,5,3,5,5,5,5,4
M07_0104,M07,Local,Matured Families,Fukuoka,49,Male,4,TRUE,12,Partnered,3-5M,6,6,5,4,3,3,6,4,4,5,7,5,6,5,5,6,4
M07_0105,M07,Local,Matured Families,Osaka,40,Female,3,TRUE,8,Married,7-10M,5,4,5,3,3,3,6,7,5,4,4,6,4,5,5,5,6
M07_0106,M07,Local,Matured Families,Aichi,48,Female,3,TRUE,16,Married,7-10M,6,6,7,5,7,4,7,6,6,5,7,6,5,5,5,6,5
M07_0107,M07,Local,Matured Families,Chiba,46,Other/Prefer not to say,3,TRUE,17,Married,5-7M,6,5,3,3,4,4,3,5,5,4,4,5,5,4,4,6,6
M07_0108,M07,Local,Matured Families,Tokyo,38,Female,3,TRUE,15,Married,Under 3M,6,5,5,5,5,5,7,4,5,4,2,3,4,3,4,4,4
M07_0109,M07,Local,Matured Families,Saitama,49,Female,3,TRUE,8,Married,7-10M,5,6,5,3,5,3,4,4,4,4,4,2,5,7,6,4,4
M07_0110,M07,Local,Matured Families,Saitama,54,Female,3,TRUE,16,Partnered,5-7M,6,4,5,5,7,7,9,4,4,6,6,5,3,5,3,4,4
M07_0111,M07,Local,Matured Families,Saitama,43,Female,4,TRUE,12,Married,7-10M,7,6,5,6,3,4,6,5,5,5,5,3,4,4,4,6,4
M07_0112,M07,Local,Matured Families,Aichi,53,Female,3,TRUE,17,Single,5-7M,5,5,5,5,6,5,6,5,4,4,4,6,3,3,4,4,4
M07_0113,M07,Local,Matured Families,Chiba,37,Male,4,TRUE,11,Married,Over 10M,6,6,5,4,4,5,7,5,5,7,5,6,5,4,4,4,3
M07_0114,M07,Local,Matured Families,Fukuoka,41,Female,4,TRUE,10,Partnered,5-7M,7,3,6,4,2,2,5,5,4,4,3,3,4,5,4,6,5
M07_0115,M07,Local,Matured Families,Tokyo,36,Male,5,TRUE,14,Married,Under 3M,5,5,2,5,3,2,6,6,6,6,5,5,3,5,5,5,4
M07_0116,M07,Local,Matured Families,Fukuoka,48,Female,5,TRUE,8,Married,5-7M,6,5,6,5,4,4,5,6,5,3,7,5,6,5,6,6,6
M07_0117,M07,Local,Matured Families,Osaka,51,Female,4,TRUE,13,Married,Over 10M,5,5,2,3,4,3,6,6,7,7,7,6,6,6,5,6,6
M07_0118,M07,Local,Matured Families,Chiba,53,Male,3,TRUE,9,Married,7-10M,4,6,6,4,5,4,6,4,5,6,6,4,6,4,7,6,6
M07_0119,M07,Local,Matured Families,Aichi,53,Male,4,TRUE,12,Married,Over 10M,6,6,2,5,4,4,7,5,4,6,5,5,5,4,4,5,3
M07_0120,M07,Local,Matured Families,Kanagawa,51,Male,4,TRUE,11,Single,5-7M,3,1,6,5,2,3,7,5,4,3,5,4,3,5,4,3,4
M07_0121,M07,Local,Matured Families,Tokyo,45,Female,3,TRUE,12,Married,7-10M,5,4,5,5,4,3,2,3,3,4,5,5,4,4,2,4,4
M07_0122,M07,Local,Matured Families,Hokkaido,45,Male,5,TRUE,11,Married,3-5M,5,5,4,5,5,2,5,4,2,3,3,4,3,5,4,5,3
M07_0123,M07,Local,Matured Families,Saitama,35,Female,4,TRUE,14,Married,5-7M,7,5,7,7,6,4,9,4,5,4,5,4,7,5,5,7,7
M07_0124,M07,Local,Matured Families,Chiba,35,Male,4,TRUE,15,Married,7-10M,6,5,2,4,4,5,7,5,4,5,4,2,4,3,4,3,4
M07_0125,M07,Local,Matured Families,Saitama,44,Male,5,TRUE,13,Married,7-10M,6,4,5,4,3,3,7,4,5,5,5,4,2,5,4,2,5
M07_0126,M07,Local,Matured Families,Aichi,53,Female,3,TRUE,15,Married,Under 3M,7,5,5,3,4,3,9,5,6,7,5,5,6,6,5,5,6
M07_0127,M07,Local,Matured Families,Hokkaido,42,Male,4,TRUE,13,Married,Under 3M,5,5,3,6,4,3,7,6,5,5,6,7,7,4,5,5,5
M07_0128,M07,Local,Matured Families,Osaka,53,Male,4,TRUE,16,Married,Over 10M,7,6,3,2,2,3,8,5,4,5,2,4,6,5,6,6,5
M07_0129,M07,Local,Matured Families,Kanagawa,53,Female,5,TRUE,8,Married,5-7M,6,5,3,3,1,3,4,4,7,5,5,5,6,6,6,6,5
M07_0130,M07,Local,Matured Families,Aichi,41,Male,4,TRUE,13,Married,7-10M,5,5,2,4,5,3,7,5,4,2,3,5,4,4,3,4,4
M07_0131,M07,Local,Matured Families,Aichi,44,Female,3,TRUE,11,Married,Over 10M,4,3,5,2,4,4,6,5,5,7,4,5,6,5,4,5,6
M07_0132,M07,Local,Matured Families,Tokyo,45,Female,5,TRUE,9,Married,5-7M,6,2,5,3,3,3,7,4,5,4,4,5,4,5,6,4,5
M07_0133,M07,Local,Matured Families,Saitama,45,Male,4,TRUE,8,Partnered,7-10M,4,5,6,3,3,2,7,3,5,4,4,3,4,4,3,4,5
M07_0134,M07,Local,Matured Families,Hokkaido,55,Female,4,TRUE,17,Married,3-5M,6,6,5,4,3,2,6,5,7,6,7,6,6,7,6,5,5
M07_0135,M07,Local,Matured Families,Hokkaido,44,Female,3,TRUE,8,Partnered,5-7M,7,6,4,2,4,3,3,4,4,5,6,5,7,7,6,5,6
M07_0136,M07,Local,Matured Families,Fukuoka,55,Male,3,TRUE,17,Married,5-7M,5,6,4,4,5,4,4,6,6,4,6,6,4,6,4,5,6
M07_0137,M07,Local,Matured Families,Chiba,40,Female,5,TRUE,15,Married,7-10M,6,5,6,5,3,3,3,5,5,4,6,5,7,5,6,5,6
M07_0138,M07,Local,Matured Families,Fukuoka,36,Female,3,TRUE,10,Married,Under 3M,5,5,3,5,4,3,7,6,6,5,7,6,4,5,5,4,5
M07_0139,M07,Local,Matured Families,Hokkaido,45,Male,3,TRUE,9,Married,Over 10M,6,5,6,5,6,7,5,5,5,4,6,6,5,5,5,5,4
M07_0140,M07,Local,Matured Families,Hokkaido,55,Female,4,TRUE,17,Single,Over 10M,4,3,4,5,3,1,7,4,5,3,4,3,5,5,4,5,5
M07_0141,M07,Local,Matured Families,Osaka,40,Male,3,TRUE,7,Married,3-5M,5,4,3,3,3,3,9,7,6,6,6,5,4,4,5,4,6
M07_0142,M07,Local,Matured Families,Chiba,53,Female,3,TRUE,8,Single,7-10M,6,6,4,5,3,4,6,4,6,5,5,6,5,5,6,5,6
M07_0143,M07,Local,Matured Families,Tokyo,54,Other/Prefer not to say,5,TRUE,9,Partnered,7-10M,7,7,4,4,4,4,3,5,5,5,6,5,5,5,4,5,5
M07_0144,M07,Local,Matured Families,Osaka,39,Female,4,TRUE,12,Married,5-7M,6,5,3,5,4,2,5,5,2,4,4,4,5,6,5,3,4
M07_0145,M07,Local,Matured Families,Chiba,43,Female,4,TRUE,13,Single,7-10M,6,7,5,6,5,3,7,4,6,6,6,3,6,6,5,5,6
M07_0146,M07,Local,Matured Families,Chiba,52,Male,4,TRUE,15,Married,5-7M,6,6,4,4,5,5,7,5,6,5,7,6,6,5,5,4,6
M07_0147,M07,Local,Matured Families,Fukuoka,39,Female,3,TRUE,11,Married,Under 3M,7,6,5,5,4,3,10,3,4,4,5,4,5,3,4,5,4
M07_0148,M07,Local,Matured Families,Kanagawa,36,Female,4,TRUE,16,Single,7-10M,6,3,4,6,4,4,5,4,3,6,5,5,4,4,4,5,3
M07_0149,M07,Local,Matured Families,Aichi,52,Female,3,TRUE,8,Married,3-5M,5,6,3,3,4,5,8,5,6,5,5,5,4,3,6,5,5
M07_0150,M07,Local,Matured Families,Tokyo,45,Female,3,TRUE,12,Married,5-7M,6,3,4,5,4,3,4,6,3,5,3,3,5,5,4,4,3
M07_0151,M07,Local,Matured Families,Hokkaido,38,Female,4,TRUE,15,Single,7-10M,5,7,4,4,5,7,7,6,4,4,4,6,5,5,5,5,6
M07_0152,M07,Local,Matured Families,Tokyo,55,Male,5,TRUE,11,Married,7-10M,5,4,4,5,4,4,6,2,5,5,5,3,4,5,5,5,5
M07_0153,M07,Local,Matured Families,Saitama,40,Male,3,TRUE,11,Married,Under 3M,5,4,3,4,2,4,9,4,6,5,6,3,3,4,3,5,4
M07_0154,M07,Local,Matured Families,Hokkaido,46,Male,4,TRUE,9,Single,Over 10M,6,6,6,5,4,4,6,3,3,5,3,4,4,6,4,4,5
M07_0155,M07,Local,Matured Families,Aichi,35,Female,4,TRUE,16,Partnered,3-5M,6,5,2,2,2,2,7,6,6,6,6,6,4,4,4,6,5
M07_0156,M07,Local,Matured Families,Aichi,36,Female,5,TRUE,16,Married,3-5M,5,7,5,6,5,6,7,6,5,4,6,5,4,5,4,5,7
M07_0157,M07,Local,Matured Families,Osaka,46,Male,4,TRUE,13,Married,5-7M,5,4,5,4,4,3,8,5,4,6,4,3,4,4,6,5,5
M07_0158,M07,Local,Matured Families,Kanagawa,37,Male,3,TRUE,13,Married,Over 10M,5,4,3,4,3,4,8,4,4,6,5,4,3,5,4,3,3
M07_0159,M07,Local,Matured Families,Fukuoka,55,Male,5,TRUE,7,Married,3-5M,5,5,6,7,3,3,6,5,5,5,5,7,5,6,5,5,7
M07_0160,M07,Local,Matured Families,Tokyo,35,Male,4,TRUE,7,Married,Over 10M,7,7,4,6,5,4,5,6,6,6,4,6,6,7,6,5,6
M07_0161,M07,Local,Matured Families,Chiba,44,Female,4,TRUE,9,Married,7-10M,6,6,4,5,5,3,8,7,6,5,5,4,2,3,3,3,2
M07_0162,M07,Local,Matured Families,Osaka,53,Female,3,TRUE,15,Married,3-5M,7,7,3,3,2,3,8,6,5,6,5,4,2,3,3,3,3
M07_0163,M07,Local,Matured Families,Hokkaido,48,Male,4,TRUE,15,Married,5-7M,7,4,4,4,4,3,8,5,5,6,5,5,5,6,4,6,5
M07_0164,M07,Local,Matured Families,Osaka,49,Male,5,TRUE,17,Married,5-7M,6,6,6,4,5,5,9,5,5,5,7,7,5,6,6,6,5
M07_0165,M07,Local,Matured Families,Saitama,46,Male,4,TRUE,11,Married,Over 10M,4,3,4,3,2,2,2,7,7,5,5,4,6,4,5,4,5
M07_0166,M07,Local,Matured Families,Hokkaido,44,Female,3,TRUE,7,Married,7-10M,6,4,4,3,2,2,4,2,5,5,3,5,5,4,5,5,4
M07_0167,M07,Local,Matured Families,Osaka,42,Male,3,TRUE,15,Partnered,Over 10M,4,6,4,5,2,4,6,6,5,4,5,5,6,5,5,7,7
M07_0168,M07,Local,Matured Families,Chiba,49,Female,3,TRUE,12,Single,5-7M,6,6,2,2,3,3,4,6,5,6,6,6,4,5,5,5,6
M07_0169,M07,Local,Matured Families,Chiba,40,Female,4,TRUE,8,Single,Over 10M,6,4,7,6,3,4,5,6,2,5,4,5,4,6,6,4,5
M07_0170,M07,Local,Matured Families,Fukuoka,52,Female,4,TRUE,10,Married,Under 3M,7,5,6,7,6,7,7,4,3,2,2,5,5,4,5,5,5
M07_0171,M07,Local,Matured Families,Fukuoka,51,Male,3,TRUE,17,Married,Over 10M,5,4,6,4,4,3,6,4,4,4,4,5,5,5,4,4,5
