respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M03_0017,M03,Local,Young Families,Chiba,34,Male,3,TRUE,5,Married,5-7M,5,4,4,3,3,2,4,5,4,3,4,4,4,6,5,5,3
M03_0018,M03,Local,Young Families,Saitama,26,Female,3,TRUE,0,Partnered,7-10M,5,5,5,4,3,3,6,3,4,6,4,4,2,4,3,7,3
M03_0019,M03,Local,Young Families,Hokkaido,26,Male,5,TRUE,0,Married,Under 3M,4,3,3,2,2,2,5,4,4,2,5,5,6,4,4,3,1
M03_0020,M03,Local,Young Families,Hokkaido,31,Female,3,TRUE,4,Married,Over 10M,4,4,4,4,3,3,5,3,1,3,4,4,6,3,4,4,6
M03_0021,M03,Local,Young Families,Aichi,34,Female,5,TRUE,5,Partnered,Under 3M,7,5,5,4,4,4,6,5,4,6,4,6,4,5,3,4,6
M03_0022,M03,Local,Young Families,Kanagawa,37,Male,3,TRUE,1,Partnered,5-7M,5,4,4,3,3,3,5,5,6,3,4,4,4,4,2,6,3
M03_0023,M03,Local,Young Families,Kanagawa,32,Female,5,TRUE,0,Partnered,Over 10M,7,5,4,4,4,3,6,5,3,5,5,4,4,2,5,3,4
M03_0024,M03,Local,Young Families,Osaka,29,Male,4,TRUE,3,Married,5-7M,3,3,3,3,3,3,4,3,6,1,2,3,3,6,3,1,3
M03_0025,M03,Local,Young Families,Hokkaido,44,Male,3,TRUE,1,Married,5-7M,6,5,4,3,3,3,5,1,4,4,4,4,3,5,5,3,4
M03_0026,M03,Local,Young Families,Osaka,43,Female,4,TRUE,3,Partnered,Under 3M,4,3,2,2,2,1,3,2,5,2,5,3,3,3,2,1,6
M03_0027,M03,Local,Young Families,Osaka,31,Female,3,TRUE,0,Married,5-7M,5,4,4,4,3,2,4,3,4,7,4,4,6,5,3,6,3
M03_0028,M03,Local,Young Families,Kanagawa,32,Male,3,TRUE,1,Married,3-5M,4,4,3,3,3,3,4,4,4,3,3,5,3,4,6,4,4
M03_0029,M03,Local,Young Families,Tokyo,26,Male,5,TRUE,3,Married,3-5M,6,5,5,5,4,4,6,6,3,5,4,2,3,3,2,5,7
M03_0030,M03,Local,Young Families,Fukuoka,30,Female,4,TRUE,2,Married,5-7M,4,3,3,2,2,2,3,4,2,2,5,5,4,3,5,3,5
M03_0031,M03,Local,Young Families,Hokkaido,44,Female,4,TRUE,3,Married,3-5M,6,5,4,4,3,3,5,4,4,5,4,3,4,3,6,5,4
M03_0032,M03,Local,Young Families,Fukuoka,43,Female,4,TRUE,3,Married,Over 10M,5,4,4,4,3,3,5,3,5,3,3,1,4,4,3,6,4
M03_0033,M03,Local,Young Families,Tokyo,25,Male,5,TRUE,0,Married,5-7M,6,4,4,3,3,3,6,5,5,5,6,4,3,6,4,6,3
M03_0034,M03,Local,Young Families,Fukuoka,28,Male,4,TRUE,1,Married,3-5M,6,5,4,4,3,3,6,6,4,5,4,3,3,3,4,3,2
M03_0035,M03,Local,Young Families,Aichi,35,Female,3,TRUE,2,Married,3-5M,5,4,4,4,3,3,5,3,5,2,3,4,7,6,4,5,4
M03_0036,M03,Local,Young Families,Hokkaido,34,Female,4,TRUE,4,Married,3-5M,5,4,4,4,3,2,5,5,5,5,5,4,5,5,5,5,5
M03_0037,M03,Local,Young Families,Chiba,41,Female,3,TRUE,1,Married,5-7M,4,4,3,3,3,3,4,3,3,2,5,3,4,3,2,5,4
M03_0038,M03,Local,Young Families,Kanagawa,26,Male,4,TRUE,5,Married,Under 3M,6,5,4,4,3,3,5,3,4,4,4,4,5,4,4,5,6
M03_0039,M03,Local,Young Families,Fukuoka,42,Female,4,TRUE,4,Married,7-10M,6,5,5,4,3,3,6,4,3,5,4,6,6,4,4,5,4
M03_0040,M03,Local,Young Families,Hokkaido,34,Male,4,TRUE,0,Partnered,3-5M,1,1,1,1,1,1,1,2,1,2,5,5,4,5,4,2,2
M03_0041,M03,Local,Young Families,Hokkaido,35,Male,4,TRUE,4,Married,7-10M,3,3,2,2,2,2,2,3,3,5,4,3,3,4,4,2,5
M03_0042,M03,Local,Young Families,Fukuoka,32,Female,4,TRUE,0,Partnered,Under 3M,2,2,2,1,1,1,2,4,6,5,3,1,4,6,5,4,5
M03_0043,M03,Local,Young Families,Fukuoka,40,Female,3,TRUE,5,Married,7-10M,7,6,6,5,4,4,7,5,4,7,6,4,4,6,5,4,6
M03_0044,M03,Local,Young Families,Osaka,44,Female,4,TRUE,5,Married,5-7M,7,6,5,4,3,3,6,4,4,5,2,4,3,3,3,5,5
M03_0045,M03,Local,Young Families,Chiba,40,Female,3,TRUE,2,Married,7-10M,6,5,5,4,3,3,6,5,6,5,4,4,2,4,3,6,4
M03_0046,M03,Local,Young Families,Kanagawa,27,Male,3,TRUE,3,Married,3-5M,4,3,3,3,2,2,3,3,4,4,5,3,3,4,4,4,2
M03_0047,M03,Local,Young Families,Saitama,29,Female,3,TRUE,5,Married,Under 3M,5,4,4,3,2,2,4,6,4,5,4,4,4,3,5,2,4
M03_0048,M03,Local,Young Families,Fukuoka,45,Female,4,TRUE,2,Married,5-7M,5,4,3,3,3,3,4,5,6,4,3,3,3,3,5,2,4
M03_0049,M03,Local,Young Families,Osaka,35,Male,3,TRUE,1,Married,3-5M,6,5,4,4,3,3,5,4,4,5,5,4,3,3,5,4,2
M03_0050,M03,Local,Young Families,Osaka,31,Male,5,TRUE,4,Married,3-5M,5,4,3,2,2,2,4,5,2,5,5,4,5,3,5,4,1
M03_0051,M03,Local,Young Families,Saitama,28,Male,4,TRUE,4,Married,5-7M,7,5,5,4,4,3,5,6,4,2,4,5,2,6,6,6,4
M03_0052,M03,Local,Young Families,Kanagawa,37,Male,5,TRUE,0,Married,5-7M,5,5,5,3,3,3,6,4,6,4,4,3,4,3,4,4,2
M03_0053,M03,Local,Young Families,Tokyo,39,Female,5,TRUE,5,Married,5-7M,4,4,4,3,3,2,4,4,4,3,3,5,6,2,3,5,5
M03_0054,M03,Local,Young Families,Osaka,26,Female,3,TRUE,3,Partnered,7-10M,6,4,4,3,2,2,4,3,4,4,3,6,4,3,3,3,3
M03_0055,M03,Local,Young Families,Saitama,41,Other/Prefer not to say,3,TRUE,4,Partnered,Under 3M,5,4,4,4,3,3,4,4,3,5,3,1,4,4,7,4,2
M03_0056,M03,Local,Young Families,Osaka,43,Male,3,TRUE,0,Married,Over 10M,5,4,4,3,2,2,6,5,4,2,5,4,4,4,6,4,4
M03_0057,M03,Local,Young Families,Fukuoka,42,Female,3,TRUE,1,Married,7-10M,6,5,5,4,3,3,5,4,5,4,2,3,6,5,4,3,5
M03_0058,M03,Local,Young Families,Kanagawa,30,Male,3,TRUE,4,Married,5-7M,5,4,4,3,3,3,5,5,3,5,3,2,3,4,6,3,4
M03_0059,M03,Local,Young Families,Osaka,27,Male,3,TRUE,4,Partnered,Under 3M,4,3,3,2,1,1,4,3,6,4,3,6,3,3,3,4,4
M03_0060,M03,Local,Young Families,Tokyo,26,Male,4,TRUE,0,Married,Under 3M,4,4,3,3,3,3,5,4,4,3,3,3,5,4,4,5,5
M03_0061,M03,Local,Young Families,Tokyo,44,Male,4,TRUE,2,Married,5-7M,5,4,4,4,4,3,5,5,4,5,4,6,5,2,5,1,6
M03_0062,M03,Local,Young Families,Chiba,25,Male,5,TRUE,2,Married,7-10M,6,5,4,4,3,3,5,3,7,4,4,4,5,6,4,2,5
M03_0063,M03,Local,Young Families,Osaka,26,Female,3,TRUE,3,Married,3-5M,5,4,4,3,3,2,4,5,6,3,2,3,3,4,5,5,5
M03_0064,M03,Local,Young Families,Saitama,31,Male,4,TRUE,2,Partnered,3-5M,5,4,4,3,2,2,4,7,5,4,3,2,3,3,6,3,3
M03_0065,M03,Local,Young Families,Chiba,44,Male,5,TRUE,5,Married,7-10M,2,2,2,2,3,2,3,4,3,3,3,4,4,2,4,4,5
M03_0066,M03,Local,Young Families,Saitama,31,Female,4,TRUE,2,Married,5-7M,4,3,3,3,3,3,4,4,3,2,3,5,3,4,3,6,3
M03_0067,M03,Local,Young Families,Kanagawa,37,Male,4,TRUE,1,Married,Under 3M,5,4,4,3,3,2,4,6,6,5,4,4,7,6,4,3,2
M03_0068,M03,Local,Young Families,Kanagawa,25,Male,3,TRUE,0,Married,5-7M,5,4,3,3,3,3,5,4,3,4,2,4,4,6,4,4,4
M03_0069,M03,Local,Young Families,Hokkaido,42,Male,5,TRUE,0,Married,7-10M,5,4,3,3,3,2,4,2,4,4,4,5,6,4,6,4,5
M03_0070,M03,Local,Young Families,Fukuoka,43,Female,5,TRUE,2,Married,3-5M,5,4,4,3,2,2,4,3,3,1,4,4,6,5,3,5,5
M03_0071,M03,Local,Young Families,Kanagawa,32,Male,3,TRUE,3,Married,3-5M,5,3,3,3,3,3,4,4,5,5,4,5,4,6,4,3,4
M03_0072,M03,Local,Young Families,Fukuoka,42,Female,4,TRUE,0,Partnered,7-10M,7,5,5,4,4,3,5,6,4,3,2,4,7,4,4,5,5
M03_0073,M03,Local,Young Families,Tokyo,35,Female,3,TRUE,2,Partnered,Under 3M,6,5,4,4,4,3,5,4,6,4,1,2,4,6,5,4,5
M03_0074,M03,Local,Young Families,Fukuoka,44,Female,3,TRUE,3,Married,7-10M,7,5,5,4,4,4,6,5,4,5,5,3,3,4,6,5,5
M03_0075,M03,Local,Young Families,Aichi,41,Male,3,TRUE,0,Married,3-5M,7,5,4,4,3,2,4,3,5,6,4,4,4,3,5,3,5
M03_0076,M03,Local,Young Families,Chiba,44,Male,3,TRUE,0,Married,5-7M,4,3,3,3,3,3,4,4,5,3,4,1,5,3,6,2,5
M03_0077,M03,Local,Young Families,Hokkaido,44,Female,4,TRUE,0,Married,3-5M,6,4,4,4,3,3,5,6,4,5,3,5,3,2,6,6,5
M03_0078,M03,Local,Young Families,Chiba,42,Female,5,TRUE,0,Married,3-5M,3,3,3,3,2,1,3,4,2,5,3,2,2,4,4,4,3
M03_0079,M03,Local,Young Families,Kanagawa,32,Female,4,TRUE,2,Partnered,3-5M,5,4,3,3,2,2,4,3,4,4,3,2,5,2,4,4,6
M03_0080,M03,Local,Young Families,Hokkaido,35,Male,4,TRUE,1,Married,Over 10M,2,2,2,2,2,3,3,4,5,4,3,4,3,2,3,5,2
M03_0081,M03,Local,Young Families,Fukuoka,31,Male,4,TRUE,3,Married,7-10M,5,4,4,3,3,2,4,5,3,4,5,5,5,2,5,3,5
M03_0082,M03,Local,Young Families,Chiba,40,Male,4,TRUE,4,Married,Under 3M,6,5,5,4,3,2,5,5,4,4,6,3,4,5,6,2,7
M03_0083,M03,Local,Young Families,Tokyo,28,Male,5,TRUE,3,Married,3-5M,4,3,3,3,3,2,3,3,3,3,4,4,1,3,5,4,3
M03_0084,M03,Local,Young Families,Osaka,30,Male,5,TRUE,5,Partnered,Over 10M,4,3,4,3,3,2,4,6,4,4,2,5,4,6,6,5,5
M03_0085,M03,Local,Young Families,Hokkaido,35,Female,3,TRUE,4,Married,Over 10M,4,3,3,2,2,2,4,4,3,5,5,3,4,5,3,3,5
M03_0086,M03,Local,Young Families,Saitama,30,Male,3,TRUE,1,Married,7-10M,6,5,4,4,3,3,5,3,4,4,7,4,5,4,5,3,4
M03_0087,M03,Local,Young Families,Kanagawa,25,Male,5,TRUE,0,Married,3-5M,5,5,4,4,3,3,5,4,3,4,5,4,4,5,3,2,3
M03_0088,M03,Local,Young Families,Osaka,45,Male,5,TRUE,1,Married,7-10M,4,3,3,2,2,2,4,3,4,6,4,3,4,5,4,3,3
M03_0089,M03,Local,Young Families,Kanagawa,39,Female,3,TRUE,3,Married,3-5M,6,5,4,4,4,4,5,5,4,3,6,4,4,3,3,3,7
M03_0090,M03,Local,Young Families,Aichi,42,Male,4,TRUE,4,Married,3-5M,4,4,3,3,3,3,5,6,3,4,3,4,4,4,5,5,5
M03_0091,M03,Local,Young Families,Osaka,26,Female,3,TRUE,1,Married,3-5M,5,4,4,3,3,3,4,2,4,3,4,3,3,6,3,3,5
M03_0092,M03,Local,Young Families,Fukuoka,45,Other/Prefer not to say,4,TRUE,4,Married,5-7M,5,3,3,3,3,3,4,3,3,4,4,5,5,3,5,4,4
M03_0093,M03,Local,Young Families,Saitama,37,Female,4,TRUE,2,Married,5-7M,7,5,5,4,4,3,5,4,4,5,5,2,6,6,4,4,2
M03_0094,M03,Local,Young Families,Aichi,40,Female,5,TRUE,5,Married,7-10M,7,5,5,4,4,4,7,6,4,6,4,3,3,4,4,5,5
M03_0095,M03,Local,Young Families,Osaka,28,Male,4,TRUE,0,Married,Under 3M,4,3,3,2,2,2,4,3,3,3,5,3,3,4,4,3,3
M03_0096,M03,Local,Young Families,Hokkaido,43,Male,3,TRUE,1,Married,3-5M,6,5,4,4,3,3,5,5,4,2,7,4,3,4,3,3,5
M03_0097,M03,Local,Young Families,Hokkaido,31,Female,3,TRUE,1,Partnered,5-7M,4,3,3,3,2,2,4,4,4,2,2,4,5,3,4,5,5
M03_0098,M03,Local,Young Families,Aichi,37,Male,3,TRUE,5,Married,3-5M,5,4,4,3,3,3,5,5,5,4,4,1,3,3,4,6,6
M03_0099,M03,Local,Young Families,Aichi,41,Male,3,TRUE,2,Married,3-5M,4,3,3,3,3,3,4,3,4,3,3,2,3,2,5,4,5
M03_0100,M03,Local,Young Families,Fukuoka,43,Male,3,TRUE,2,Married,3-5M,5,4,3,3,3,3,4,2,4,4,4,4,5,5,4,6,2
M03_0101,M03,Local,Matured Families,Saitama,49,Female,5,TRUE,7,Married,5-7M,4,3,2,2,2,2,2,3,3,2,4,3,3,6,4,2,3
M03_0102,M03,Local,Matured Families,Chiba,40,Male,3,TRUE,13,Married,Under 3M,6,5,5,4,4,4,7,4,7,4,3,3,5,7,3,5,2
M03_0103,M03,Local,Matured Families,Kanagawa,47,Female,4,TRUE,12,Married,5-7M,7,5,5,4,3,2,5,6,5,5,4,4,6,5,3,5,3
M03_0104,M03,Local,Matured Families,Tokyo,45,Female,4,TRUE,12,Married,3-5M,4,3,3,2,2,2,3,4,2,3,4,4,4,4,5,4,5
M03_0105,M03,Local,Matured Families,Aichi,44,Female,4,TRUE,17,Partnered,7-10M,4,3,2,2,1,1,2,4,3,2,4,3,4,4,6,4,5
M03_0106,M03,Local,Matured Families,Aichi,43,Female,5,TRUE,16,Married,Under 3M,5,4,4,4,3,3,5,3,4,4,5,5,4,4,2,2,4
M03_0107,M03,Local,Matured Families,Osaka,41,Male,5,TRUE,10,Married,5-7M,7,5,4,3,2,2,4,4,5,6,2,4,6,3,4,3,5
M03_0108,M03,Local,Matured Families,Tokyo,43,Female,5,TRUE,11,Married,5-7M,3,3,3,2,2,2,3,3,4,5,5,4,5,4,5,5,3
M03_0109,M03,Local,Matured Families,Tokyo,40,Other/Prefer not to say,3,TRUE,15,Married,5-7M,5,4,4,4,4,4,5,4,3,4,7,4,5,4,5,2,2
M03_0110,M03,Local,Matured Families,Hokkaido,55,Female,3,TRUE,12,Married,3-5M,5,4,3,3,3,3,4,3,5,5,5,5,5,5,3,4,4
M03_0111,M03,Local,Matured Families,Hokkaido,39,Female,4,TRUE,8,Married,5-7M,6,4,4,4,3,3,5,6,3,5,3,5,5,5,2,4,3
M03_0112,M03,Local,Matured Families,Aichi,38,Female,3,TRUE,16,Married,7-10M,5,4,4,3,2,2,4,5,5,3,4,5,4,4,3,5,3
M03_0113,M03,Local,Matured Families,Chiba,46,Male,4,TRUE,16,Married,7-10M,7,5,5,4,3,3,5,4,5,3,6,5,4,3,5,4,4
M03_0114,M03,Local,Matured Families,Aichi,37,Male,4,TRUE,7,Married,5-7M,6,5,5,4,3,2,5,3,6,5,2,5,3,3,5,2,4
M03_0115,M03,Local,Matured Families,Saitama,52,Female,3,TRUE,11,Partnered,3-5M,7,5,5,4,3,3,6,6,4,2,5,6,5,5,5,5,4
M03_0116,M03,Local,Matured Families,Kanagawa,45,Male,5,TRUE,17,Married,7-10M,5,4,4,3,3,2,4,3,4,3,4,6,6,3,4,3,3
M03_0117,M03,Local,Matured Families,Kanagawa,55,Female,5,TRUE,17,Partnered,5-7M,4,3,3,2,2,2,4,4,5,2,2,3,4,3,4,5,3
M03_0118,M03,Local,Matured Families,Osaka,53,Female,4,TRUE,8,Single,5-7M,3,3,3,3,3,3,4,4,2,6,4,4,4,2,3,5,3
M03_0119,M03,Local,Matured Families,Osaka,43,Male,3,TRUE,13,Married,7-10M,6,5,5,4,4,3,5,5,5,6,3,5,2,5,4,4,3
M03_0120,M03,Local,Matured Families,Chiba,55,Male,4,TRUE,7,Single,5-7M,6,5,5,4,3,3,5,5,3,5,4,4,3,5,6,4,4
M03_0121,M03,Local,Matured Families,Hokkaido,47,Female,3,TRUE,9,Married,3-5M,4,4,3,3,3,3,4,3,4,5,4,3,5,3,4,2,1
M03_0122,M03,Local,Matured Families,Tokyo,38,Male,4,TRUE,10,Married,3-5M,5,4,4,4,4,4,5,5,5,6,3,5,4,3,3,3,3
M03_0123,M03,Local,Matured Families,Tokyo,47,Female,5,TRUE,9,Married,3-5M,4,3,2,2,2,2,3,3,4,2,5,6,2,4,5,6,4
M03_0124,M03,Local,Matured Families,Saitama,45,Female,5,TRUE,10,Married,Under 3M,5,4,4,4,3,3,5,4,3,4,5,2,4,4,6,4,2
M03_0125,M03,Local,Matured Families,Chiba,51,Male,3,TRUE,10,Single,Over 10M,6,5,4,4,4,4,6,5,5,2,2,6,4,3,4,6,4
M03_0126,M03,Local,Matured Families,Fukuoka,40,Male,5,TRUE,7,Married,5-7M,4,4,3,3,3,3,4,5,3,5,3,3,3,2,2,2,4
M03_0127,M03,Local,Matured Families,Aichi,37,Female,3,TRUE,11,Partnered,7-10M,6,5,4,4,3,3,5,4,3,2,4,2,6,5,4,5,5
M03_0128,M03,Local,Matured Families,Kanagawa,39,Male,3,TRUE,16,Single,5-7M,5,4,3,3,3,2,4,4,4,2,5,5,3,3,4,1,4
M03_0129,M03,Local,Matured Families,Saitama,38,Female,5,TRUE,8,Married,Over 10M,7,6,6,5,4,4,8,3,5,3,3,4,5,5,3,5,6
M03_0130,M03,Local,Matured Families,Tokyo,48,Female,4,TRUE,14,Partnered,Over 10M,6,5,4,3,3,3,5,4,3,3,4,5,5,5,5,4,3
M03_0131,M03,Local,Matured Families,Kanagawa,49,Female,4,TRUE,13,Married,5-7M,4,3,3,3,2,2,3,5,5,4,3,3,4,6,3,2,3
M03_0132,M03,Local,Matured Families,Aichi,50,Female,4,TRUE,10,Married,7-10M,6,5,5,4,3,3,5,5,2,4,4,7,4,3,3,4,4
M03_0133,M03,Local,Matured Families,Aichi,41,Female,4,TRUE,15,Married,Under 3M,5,4,4,3,3,3,4,3,3,3,5,3,3,4,6,4,6
M03_0134,M03,Local,Matured Families,Fukuoka,37,Male,5,TRUE,7,Married,7-10M,5,4,4,4,4,3,4,5,5,4,5,5,3,5,5,4,3
M03_0135,M03,Local,Matured Families,Tokyo,44,Male,3,TRUE,11,Partnered,7-10M,6,5,5,4,3,2,5,5,7,3,5,4,4,2,4,6,5
M03_0136,M03,Local,Matured Families,Saitama,51,Male,3,TRUE,16,Married,5-7M,4,3,3,3,3,3,4,4,3,3,4,4,5,6,3,5,1
M03_0137,M03,Local,Matured Families,Kanagawa,36,Other/Prefer not to say,5,TRUE,10,Married,5-7M,5,4,4,3,3,2,3,5,4,6,4,3,4,2,3,5,4
M03_0138,M03,Local,Matured Families,Saitama,45,Male,4,TRUE,7,Married,Under 3M,4,3,3,2,2,2,3,4,5,4,2,3,3,5,4,3,2
M03_0139,M03,Local,Matured Families,Kanagawa,48,Female,4,TRUE,12,Married,3-5M,6,5,5,4,4,3,5,3,2,3,5,2,4,5,4,5,4
M03_0140,M03,Local,Matured Families,Fukuoka,36,Other/Prefer not to say,4,TRUE,15,Married,Over 10M,6,5,5,4,3,3,6,4,5,4,7,5,3,4,5,3,5
M03_0141,M03,Local,Matured Families,Chiba,43,Female,5,TRUE,10,Partnered,3-5M,5,4,4,3,3,2,4,4,4,3,4,5,3,5,3,1,4
M03_0142,M03,Local,Matured Families,Fukuoka,49,Female,4,TRUE,10,Married,5-7M,5,4,4,3,3,3,4,2,6,5,2,6,2,1,4,5,5
M03_0143,M03,Local,Matured Families,Osaka,47,Female,4,TRUE,10,Single,7-10M,6,5,4,3,3,3,6,4,5,4,3,2,4,3,5,4,5
M03_0144,M03,Local,Matured Families,Tokyo,53,Female,3,TRUE,10,Partnered,5-7M,5,4,4,3,3,2,4,3,2,4,3,4,5,5,7,1,5
M03_0145,M03,Local,Matured Families,Saitama,37,Female,5,TRUE,13,Partnered,3-5M,5,4,3,3,3,2,4,6,6,4,5,3,3,1,2,3,4
M03_0146,M03,Local,Matured Families,Hokkaido,53,Female,3,TRUE,10,Married,7-10M,3,2,2,2,2,2,4,3,2,5,4,5,3,3,4,4,3
M03_0147,M03,Local,Matured Families,Tokyo,51,Male,3,TRUE,10,Married,5-7M,4,3,3,3,3,3,5,4,3,5,4,7,1,4,4,4,3
M03_0148,M03,Local,Matured Families,Kanagawa,44,Female,5,TRUE,14,Married,3-5M,3,2,2,2,2,2,2,3,4,4,2,6,4,4,3,4,3
M03_0149,M03,Local,Matured Families,Kanagawa,45,Male,4,TRUE,13,Partnered,3-5M,5,4,4,3,2,2,4,1,6,7,5,3,4,5,6,4,3
M03_0150,M03,Local,Matured Families,Fukuoka,48,Male,4,TRUE,15,Married,3-5M,6,5,5,4,4,4,7,4,4,3,5,4,3,4,4,4,5
M03_0151,M03,Local,Matured Families,Fukuoka,43,Female,4,TRUE,13,Married,Under 3M,5,4,4,3,3,3,5,3,4,4,3,5,3,5,6,3,2
M03_0152,M03,Local,Matured Families,Kanagawa,52,Male,4,TRUE,17,Married,3-5M,4,3,3,3,3,2,3,3,4,3,3,5,2,2,5,3,3
M03_0153,M03,Local,Matured Families,Chiba,45,Male,3,TRUE,11,Married,5-7M,5,5,5,4,3,3,6,5,4,3,4,5,4,6,7,3,4
M03_0154,M03,Local,Matured Families,Aichi,45,Other/Prefer not to say,3,TRUE,12,Partnered,7-10M,4,3,3,3,2,2,4,3,3,4,5,1,3,4,4,4,3
M03_0155,M03,Local,Matured Families,Tokyo,52,Female,5,TRUE,12,Married,3-5M,4,3,3,3,3,3,5,3,4,4,2,2,3,4,3,6,4
M03_0156,M03,Local,Matured Families,Kanagawa,37,Female,5,TRUE,16,Married,7-10M,5,4,4,3,2,2,5,3,3,2,3,7,2,4,5,4,2
M03_0157,M03,Local,Matured Families,Hokkaido,43,Female,4,TRUE,10,Married,5-7M,5,5,4,3,2,2,4,6,4,2,5,3,3,3,3,3,4
M03_0158,M03,Local,Matured Families,Aichi,50,Male,3,TRUE,13,Married,3-5M,6,4,4,4,4,4,5,2,3,2,2,5,7,3,5,4,4
M03_0159,M03,Local,Matured Families,Aichi,39,Male,4,TRUE,9,Married,7-10M,4,3,3,2,2,2,4,3,4,4,5,3,3,4,3,4,4
M03_0160,M03,Local,Matured Families,Osaka,44,Female,4,TRUE,11,Married,3-5M,3,3,3,3,3,2,4,3,5,5,2,2,6,4,6,4,3
M03_0161,M03,Local,Matured Families,Kanagawa,50,Female,3,TRUE,7,Married,5-7M,5,4,4,4,3,3,4,3,5,2,4,4,3,1,3,5,6
M03_0162,M03,Local,Matured Families,Tokyo,52,Male,3,TRUE,12,Married,Over 10M,6,4,4,3,2,3,5,4,2,3,3,4,5,4,4,6,3
M03_0163,M03,Local,Matured Families,Hokkaido,47,Female,3,TRUE,16,Partnered,3-5M,7,5,5,4,4,4,7,4,4,4,5,5,4,3,4,3,3
M03_0164,M03,Local,Matured Families,Fukuoka,49,Female,5,TRUE,7,Married,5-7M,7,5,5,4,4,4,7,6,7,6,5,6,4,5,4,5,4
M03_0165,M03,Local,Matured Families,Saitama,40,Male,3,TRUE,10,Married,Over 10M,4,3,3,3,3,3,5,3,7,3,5,2,4,3,4,4,4
M03_0166,M03,Local,Matured Families,Chiba,44,Male,3,TRUE,13,Married,7-10M,5,4,3,3,3,2,4,3,3,6,3,4,6,3,4,5,6
M03_0167,M03,Local,Matured Families,Chiba,54,Female,3,TRUE,13,Married,5-7M,6,5,4,4,3,3,5,5,4,3,4,3,2,6,4,5,4
M03_0168,M03,Local,Matured Families,Chiba,47,Female,4,TRUE,12,Married,7-10M,5,3,3,2,2,1,4,4,6,3,5,2,4,4,5,3,3
M03_0169,M03,Local,Matured Families,Chiba,35,Female,4,TRUE,16,Partnered,5-7M,4,4,3,2,2,2,3,3,2,2,4,4,3,4,3,3,5
M03_0170,M03,Local,Matured Families,Fukuoka,36,Male,5,TRUE,14,Partnered,3-5M,4,3,3,2,2,2,3,4,2,7,6,3,3,2,3,5,4
