respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M05_0046,M05,Local,Young Families,Osaka,30,Male,4,TRUE,5,Married,Under 3M,7,5,4,4,2,3,5,4,6,3,3,5,6,5,3,5,5
M05_0047,M05,Local,Young Families,Osaka,42,Male,4,TRUE,1,Married,7-10M,5,5,2,4,3,5,5,5,5,4,3,4,3,4,4,3,2
M05_0048,M05,Local,Young Families,Fukuoka,34,Male,3,TRUE,1,Married,5-7M,7,6,4,5,4,5,5,3,3,3,4,3,4,5,4,4,6
M05_0049,M05,Local,Young Families,Fukuoka,34,Female,3,TRUE,3,Married,Under 3M,6,5,5,6,5,5,10,4,4,4,3,3,4,6,4,5,4
M05_0050,M05,Local,Young Families,Kanagawa,37,Other/Prefer not to say,3,TRUE,2,Married,5-7M,6,2,5,6,3,3,9,5,5,4,2,5,5,4,6,5,5
M05_0051,M05,Local,Young Families,Hokkaido,38,Male,4,TRUE,0,Married,7-10M,5,6,5,4,4,4,5,4,5,4,4,5,4,4,4,4,3
M05_0052,M05,Local,Young Families,Tokyo,26,Male,3,TRUE,1,Married,5-7M,6,7,6,5,3,5,8,5,5,5,5,7,3,3,4,4,3
M05_0053,M05,Local,Young Families,Aichi,37,Male,5,TRUE,3,Married,5-7M,5,2,2,3,2,2,3,6,5,4,3,4,4,5,5,5,6
M05_0054,M05,Local,Young Families,Saitama,35,Male,5,TRUE,2,Married,5-7M,6,5,6,5,4,4,8,6,5,6,7,6,7,4,5,6,6
M05_0055,M05,Local,Young Families,Tokyo,44,Male,3,TRUE,1,Married,Over 10M,7,6,6,4,6,6,8,4,5,4,6,4,4,6,5,5,5
M05_0056,M05,Local,Young Families,Fukuoka,27,Female,3,TRUE,0,Married,3-5M,6,3,6,6,4,2,8,4,3,3,4,5,5,4,4,3,4
M05_0057,M05,Local,Young Families,Hokkaido,34,Male,3,TRUE,2,Partnered,7-10M,5,5,4,5,4,3,6,3,3,5,4,5,6,5,5,5,5
M05_0058,M05,Local,Young Families,Tokyo,31,Male,4,TRUE,1,Married,3-5M,6,6,5,5,4,4,4,6,5,6,4,6,5,3,4,3,4
M05_0059,M05,Local,Young Families,Osaka,33,Male,4,TRUE,3,Married,7-10M,7,5,4,5,4,2,8,7,5,5,3,5,5,6,5,5,5
M05_0060,M05,Local,Young Families,Fukuoka,40,Male,3,TRUE,5,Married,7-10M,6,4,5,6,5,6,9,6,7,3,4,3,5,4,5,4,4
M05_0061,M05,Local,Young Families,Saitama,27,Male,3,TRUE,1,Married,3-5M,5,6,5,5,6,5,7,4,4,4,4,4,4,6,4,5,4
M05_0062,M05,Local,Young Families,Fukuoka,33,Female,3,TRUE,3,Married,3-5M,5,5,5,4,4,5,3,4,4,5,5,4,6,5,5,6,6
M05_0063,M05,Local,Young Families,Kanagawa,25,Female,5,TRUE,1,Married,Under 3M,5,5,4,5,5,3,5,4,4,3,2,5,3,6,5,6,6
M05_0064,M05,Local,Young Families,Fukuoka,39,Male,5,TRUE,4,Married,5-7M,5,5,3,2,4,2,6,5,5,6,5,4,4,4,3,3,4
M05_0065,M05,Local,Young Families,Osaka,28,Male,5,TRUE,5,Married,Under 3M,5,5,7,6,5,4,7,6,7,6,6,7,4,5,5,4,6
M05_0066,M05,Local,Young Families,Hokkaido,25,Female,3,TRUE,0,Married,Under 3M,6,5,4,4,5,4,5,6,6,6,6,7,5,6,6,2,5
M05_0067,M05,Local,Young Families,Hokkaido,42,Male,3,TRUE,3,Married,5-7M,5,5,4,4,3,2,5,5,7,4,4,4,4,4,5,3,5
M05_0068,M05,Local,Young Families,Kanagawa,40,Male,4,TRUE,4,Married,Under 3M,7,6,5,6,5,4,5,5,4,4,4,6,5,6,5,4,6
M05_0069,M05,Local,Young Families,Saitama,40,Male,4,TRUE,0,Partnered,3-5M,4,6,4,6,3,5,8,6,5,2,4,5,6,5,6,5,7
M05_0070,M05,Local,Young Families,Osaka,44,Male,4,TRUE,5,Married,Under 3M,5,5,5,5,2,4,5,4,4,5,5,4,6,3,4,5,4
M05_0071,M05,Local,Young Families,Aichi,42,Female,3,TRUE,1,Married,Over 10M,6,5,5,2,3,3,3,4,4,3,5,5,4,4,5,5,4
M05_0072,M05,Local,Young Families,Saitama,29,Male,3,TRUE,5,Married,5-7M,6,3,5,5,4,3,7,4,4,4,3,5,5,3,5,5,4
M05_0073,M05,Local,Young Families,Tokyo,41,Male,3,TRUE,0,Married,Under 3M,6,7,6,4,4,4,8,4,5,5,2,4,4,5,4,6,4
M05_0074,M05,Local,Young Families,Hokkaido,40,Female,4,TRUE,2,Married,5-7M,6,5,5,4,5,6,7,5,5,5,4,4,7,6,6,7,6
M05_0075,M05,Local,Young Families,Kanagawa,45,Female,4,TRUE,3,Married,7-10M,4,4,5,4,4,4,5,3,4,3,5,5,5,4,6,4,4
M05_0076,M05,Local,Young Families,Tokyo,45,Male,5,TRUE,4,Married,3-5M,6,4,4,4,4,2,7,4,3,2,3,5,3,5,5,4,4
M05_0077,M05,Local,Young Families,Saitama,35,Female,5,TRUE,0,Married,7-10M,5,5,4,4,4,6,6,6,5,6,6,6,5,4,5,4,6
M05_0078,M05,Local,Young Families,Kanagawa,35,Female,4,TRUE,5,Partnered,5-7M,6,4,5,7,5,7,8,5,6,5,4,6,4,4,5,4,5
M05_0079,M05,Local,Young Families,Osaka,35,Male,4,TRUE,0,Married,5-7M,6,6,4,5,4,4,5,5,3,5,4,6,6,5,5,4,4
M05_0080,M05,Local,Young Families,Aichi,34,Male,4,TRUE,3,Married,7-10M,6,4,6,6,4,5,6,4,4,3,4,4,5,5,5,4,3
M05_0081,M05,Local,Young Families,Aichi,27,Male,3,TRUE,1,Married,5-7M,5,6,3,3,5,4,7,5,6,4,6,5,4,2,4,4,2
M05_0082,M05,Local,Young Families,Saitama,31,Male,4,TRUE,3,Married,3-5M,5,5,5,3,3,2,6,6,3,4,5,5,5,5,6,6,6
M05_0083,M05,Local,Young Families,Hokkaido,31,Female,3,TRUE,4,Partnered,3-5M,6,5,7,6,5,5,8,4,4,5,5,6,5,5,7,7,6
M05_0084,M05,Local,Young Families,Chiba,29,Male,4,TRUE,3,Married,5-7M,5,4,5,5,5,3,8,5,5,5,4,5,5,5,6,4,6
M05_0085,M05,Local,Young Families,Hokkaido,29,Female,3,TRUE,5,Married,Under 3M,5,5,3,3,1,2,5,2,3,2,3,4,5,4,4,5,4
M05_0086,M05,Local,Young Families,Tokyo,27,Female,3,TRUE,0,Married,3-5M,6,5,5,3,4,4,7,5,6,5,3,5,4,3,2,2,4
M05_0087,M05,Local,Young Families,Hokkaido,40,Female,5,TRUE,4,Married,7-10M,6,5,3,3,3,1,9,6,7,6,5,5,4,3,5,4,4
M05_0088,M05,Local,Young Families,Osaka,38,Male,4,TRUE,3,Partnered,3-5M,4,4,4,4,2,4,2,6,5,4,4,5,5,5,4,2,4
M05_0089,M05,Local,Young Families,Saitama,43,Male,4,TRUE,0,Married,Under 3M,5,4,5,6,4,4,5,5,5,6,7,6,5,5,4,4,5
M05_0090,M05,Local,Young Families,Chiba,31,Female,3,TRUE,4,Partnered,5-7M,6,4,4,5,3,4,6,5,5,6,4,4,6,6,5,4,5
M05_0091,M05,Local,Young Families,Hokkaido,27,Male,3,TRUE,3,Married,5-7M,7,5,4,1,4,4,5,4,3,3,2,5,4,4,4,5,2
M05_0092,M05,Local,Young Families,Tokyo,35,Female,5,TRUE,2,Married,5-7M,5,4,4,3,4,5,7,6,5,4,6,5,4,4,7,4,6
M05_0093,M05,Local,Young Families,Osaka,44,Male,3,TRUE,1,Partnered,Under 3M,6,4,5,6,2,4,6,4,6,4,6,6,6,4,6,5,6
M05_0094,M05,Local,Young Families,Fukuoka,40,Female,3,TRUE,3,Married,3-5M,5,4,5,5,3,2,6,5,5,6,4,5,3,5,5,5,6
M05_0095,M05,Local,Young Families,Chiba,41,Male,5,TRUE,5,Married,Under 3M,6,6,5,4,4,3,5,4,7,5,5,7,6,4,3,6,5
M05_0096,M05,Local,Young Families,Chiba,32,Female,3,TRUE,4,Married,7-10M,7,5,5,5,5,5,8,5,5,6,4,6,4,4,4,5,5
M05_0097,M05,Local,Young Families,Hokkaido,43,Female,5,TRUE,0,Married,5-7M,5,3,3,5,5,4,8,5,7,5,6,6,6,4,6,3,7
M05_0098,M05,Local,Young Families,Chiba,43,Male,4,TRUE,5,Partnered,Under 3M,5,5,5,4,4,4,7,4,5,4,5,5,5,3,5,3,4
M05_0099,M05,Local,Young Families,Hokkaido,27,Male,4,TRUE,1,Married,3-5M,4,3,5,5,3,5,5,3,5,4,5,5,5,5,5,4,6
M05_0100,M05,Local,Young Families,Saitama,30,Other/Prefer not to say,5,TRUE,1,Partnered,Over 10M,6,7,6,5,6,5,5,4,5,5,6,5,6,5,5,4,4
M05_0101,M05,Local,Matured Families,Aichi,35,Female,4,TRUE,15,Married,7-10M,5,5,4,5,4,3,7,4,5,3,5,3,4,4,4,4,4
M05_0102,M05,Local,Matured Families,Saitama,55,Male,4,TRUE,13,Partnered,3-5M,6,7,7,6,5,5,7,6,3,4,5,5,4,4,6,5,6
M05_0103,M05,Local,Matured Families,Aichi,38,Female,3,TRUE,15,Married,7-10M,7,5,4,6,3,3,7,5,5,5,5,5,7,6,6,6,6
M05_0104,M05,Local,Matured Families,Fukuoka,39,Female,3,TRUE,11,Single,Over 10M,4,7,4,4,5,4,6,4,3,4,5,4,5,4,4,4,6
M05_0105,M05,Local,Matured Families,Tokyo,45,Female,4,TRUE,12,Married,Over 10M,6,5,3,4,3,2,5,6,4,5,6,6,3,5,4,5,5
M05_0106,M05,Local,Matured Families,Hokkaido,45,Female,3,TRUE,8,Married,7-10M,5,5,6,5,3,3,6,5,6,6,6,4,4,5,4,7,5
M05_0107,M05,Local,Matured Families,Aichi,38,Male,4,TRUE,13,Married,3-5M,5,4,3,3,4,2,7,2,5,7,5,6,5,5,5,5,5
M05_0108,M05,Local,Matured Families,Tokyo,35,Male,4,TRUE,10,Married,3-5M,5,4,5,3,5,3,8,5,6,6,5,7,7,5,7,6,7
M05_0109,M05,Local,Matured Families,Tokyo,48,Female,4,TRUE,14,Married,7-10M,7,4,5,4,5,6,5,4,5,4,3,3,3,2,5,5,5
M05_0110,M05,Local,Matured Families,Fukuoka,48,Male,4,TRUE,16,Married,7-10M,5,4,5,5,6,6,7,6,4,5,4,5,5,5,5,5,4
M05_0111,M05,Local,Matured Families,Tokyo,37,Male,4,TRUE,16,Married,7-10M,5,3,5,4,5,4,6,6,6,6,6,6,6,6,5,4,6
M05_0112,M05,Local,Matured Families,Osaka,50,Female,4,TRUE,10,Married,Over 10M,5,3,5,4,4,4,10,5,4,6,4,5,5,5,3,5,4
M05_0113,M05,Local,Matured Families,Tokyo,36,Female,3,TRUE,10,Married,7-10M,7,4,5,5,5,3,10,4,5,6,6,6,6,4,5,5,5
M05_0114,M05,Local,Matured Families,Fukuoka,39,Male,3,TRUE,8,Partnered,7-10M,6,5,5,4,5,3,7,5,5,5,5,5,6,5,5,4,6
M05_0115,M05,Local,Matured Families,Saitama,53,Male,4,TRUE,14,Married,5-7M,7,5,6,4,6,4,5,4,6,4,5,5,7,7,6,7,6
M05_0116,M05,Local,Matured Families,Aichi,44,Female,5,TRUE,8,Married,Over 10M,5,4,5,4,3,3,8,7,5,5,6,6,5,6,5,5,3
M05_0117,M05,Local,Matured Families,Tokyo,41,Female,5,TRUE,7,Married,7-10M,6,2,5,3,2,6,5,4,3,4,2,6,4,6,5,5,5
M05_0118,M05,Local,Matured Families,Aichi,51,Female,3,TRUE,8,Married,Over 10M,4,3,3,4,3,3,7,5,4,6,5,6,4,4,3,5,3
M05_0119,M05,Local,Matured Families,Hokkaido,44,Female,3,TRUE,10,Married,Under 3M,5,4,6,4,4,5,4,4,4,3,3,4,5,4,4,5,4
M05_0120,M05,Local,Matured Families,Chiba,46,Female,4,TRUE,11,Married,3-5M,5,5,3,4,3,3,6,4,5,4,3,4,4,6,5,3,4
M05_0121,M05,Local,Matured Families,Osaka,36,Female,5,TRUE,11,Married,5-7M,5,7,5,6,6,6,10,6,7,7,6,7,6,6,7,6,6
M05_0122,M05,Local,Matured Families,Osaka,53,Female,4,TRUE,15,Single,5-7M,7,7,5,4,3,2,4,5,4,4,4,5,4,6,6,4,5
M05_0123,M05,Local,Matured Families,Aichi,35,Male,4,TRUE,16,Single,5-7M,7,6,5,5,4,4,5,5,5,6,6,6,7,7,6,7,7
M05_0124,M05,Local,Matured Families,Fukuoka,51,Female,3,TRUE,9,Married,Over 10M,4,5,4,6,3,3,6,5,4,4,7,4,7,5,6,5,6
M05_0125,M05,Local,Matured Families,Hokkaido,37,Female,3,TRUE,15,Married,Over 10M,7,6,6,4,4,4,10,5,5,6,4,5,6,4,6,5,5
M05_0126,M05,Local,Matured Families,Chiba,37,Female,4,TRUE,8,Married,3-5M,5,5,4,5,5,4,7,4,4,7,7,6,4,5,5,5,5
M05_0127,M05,Local,Matured Families,Fukuoka,45,Female,3,TRUE,16,Single,5-7M,6,4,4,4,5,5,7,3,4,4,4,4,4,3,4,4,3
M05_0128,M05,Local,Matured Families,Chiba,36,Male,3,TRUE,13,Married,Under 3M,4,6,7,5,5,5,5,6,4,6,5,7,6,7,6,6,5
M05_0129,M05,Local,Matured Families,Fukuoka,39,Male,4,TRUE,17,Married,5-7M,4,3,4,3,4,3,5,6,7,4,5,5,5,3,5,5,4
M05_0130,M05,Local,Matured Families,Aichi,42,Male,3,TRUE,10,Partnered,5-7M,7,5,5,4,5,5,6,6,4,5,5,6,4,4,2,3,4
M05_0131,M05,Local,Matured Families,Aichi,40,Female,5,TRUE,8,Married,3-5M,6,5,5,4,4,3,7,5,4,4,6,4,5,6,5,5,5
M05_0132,M05,Local,Matured Families,Aichi,40,Male,5,TRUE,7,Married,3-5M,7,6,4,5,5,3,6,3,2,3,3,3,3,6,4,3,2
M05_0133,M05,Local,Matured Families,Hokkaido,42,Male,4,TRUE,15,Married,5-7M,6,3,4,4,4,5,4,4,4,3,5,3,5,5,4,4,6
M05_0134,M05,Local,Matured Families,Tokyo,35,Male,3,TRUE,7,Partnered,7-10M,4,5,5,4,3,3,5,2,2,4,3,3,2,5,3,3,3
M05_0135,M05,Local,Matured Families,Tokyo,39,Male,5,TRUE,9,Married,3-5M,7,6,4,5,3,2,6,3,5,4,4,2,5,5,6,6,4
M05_0136,M05,Local,Matured Families,Fukuoka,54,Male,3,TRUE,12,Partnered,Over 10M,7,5,7,5,5,5,7,2,3,2,4,3,6,5,6,5,7
M05_0137,M05,Local,Matured Families,Fukuoka,41,Female,4,TRUE,7,Partnered,Over 10M,5,5,5,5,5,5,7,3,2,4,5,2,4,5,5,5,4
M05_0138,M05,Local,Matured Families,Chiba,52,Female,3,TRUE,16,Married,3-5M,7,7,5,6,4,5,6,3,3,5,4,3,5,4,3,4,3
M05_0139,M05,Local,Matured Families,Aichi,42,Male,3,TRUE,9,Partnered,3-5M,7,5,5,6,4,4,5,5,6,6,7,6,5,4,4,2,5
M05_0140,M05,Local,Matured Families,Osaka,51,Male,3,TRUE,16,Married,Over 10M,4,5,4,3,3,4,7,7,6,5,5,6,4,5,5,5,3
M05_0141,M05,Local,Matured Families,Fukuoka,37,Male,5,TRUE,17,Single,Over 10M,4,3,4,5,4,4,3,7,5,4,4,4,3,6,3,5,5
M05_0142,M05,Local,Matured Families,Saitama,44,Male,3,TRUE,15,Married,3-5M,4,6,4,5,4,5,4,4,4,6,6,5,5,4,5,4,5
M05_0143,M05,Local,Matured Families,Chiba,42,Male,4,TRUE,11,Married,Over 10M,6,6,4,5,3,3,4,6,4,5,4,3,2,5,4,3,4
M05_0144,M05,Local,Matured Families,Chiba,36,Female,3,TRUE,16,Partnered,Over 10M,4,4,3,1,3,3,4,4,6,4,3,5,4,5,5,5,5
M05_0145,M05,Local,Matured Families,Tokyo,45,Female,3,TRUE,8,Partnered,7-10M,4,5,4,6,4,4,9,4,4,3,4,3,6,6,5,4,7
M05_0146,M05,Local,Matured Families,Kanagawa,40,Female,3,TRUE,7,Married,Over 10M,5,4,6,5,4,1,5,6,6,5,5,4,5,3,3,5,4
M05_0147,M05,Local,Matured Families,Aichi,40,Female,3,TRUE,7,Partnered,7-10M,6,5,7,7,4,5,5,4,4,5,5,3,6,7,5,6,7
M05_0148,M05,Local,Matured Families,Hokkaido,53,Female,3,TRUE,7,Married,Over 10M,6,4,5,5,5,4,5,4,4,5,5,5,4,4,6,6,5
M05_0149,M05,Local,Matured Families,Fukuoka,54,Female,4,TRUE,8,Married,3-5M,6,3,5,4,2,3,5,2,5,4,2,4,4,5,6,4,5
M05_0150,M05,Local,Matured Families,Kanagawa,44,Male,4,TRUE,7,Married,5-7M,6,7,5,5,4,4,7,4,5,4,2,4,4,4,4,4,3
M05_0151,M05,Local,Matured Families,Kanagawa,38,Male,5,TRUE,7,Single,5-7M,6,5,5,4,3,5,7,4,4,5,6,3,4,6,3,5,5
M05_0152,M05,Local,Matured Families,Aichi,49,Male,5,TRUE,12,Married,5-7M,4,6,5,4,5,4,8,6,5,7,6,6,6,5,6,5,5
M05_0153,M05,Local,Matured Families,Kanagawa,40,Female,5,TRUE,12,Married,Under 3M,5,6,3,3,2,3,4,5,5,5,5,5,6,6,6,5,5
M05_0154,M05,Local,Matured Families,Kanagawa,41,Female,5,TRUE,7,Partnered,5-7M,5,5,5,4,6,3,7,5,4,6,6,6,6,5,7,5,6
M05_0155,M05,Local,Matured Families,Fukuoka,50,Female,3,TRUE,8,Married,Over 10M,5,5,4,4,3,3,8,5,5,5,4,5,6,6,6,3,6
M05_0156,M05,Local,Matured Families,Chiba,50,Female,3,TRUE,14,Single,7-10M,4,4,4,6,4,4,6,5,3,5,3,3,5,2,4,4,4
M05_0157,M05,Local,Matured Families,Hokkaido,37,Male,4,TRUE,8,Single,3-5M,5,5,3,4,4,4,7,4,3,4,5,3,3,3,4,4,4
M05_0158,M05,Local,Matured Families,Hokkaido,42,Male,4,TRUE,7,Partnered,7-10M,6,5,5,6,4,4,7,4,5,5,5,4,4,5,6,4,5
M05_0159,M05,Local,Matured Families,Tokyo,48,Male,3,TRUE,11,Married,3-5M,7,7,5,5,5,5,6,5,5,5,5,5,6,6,5,7,5
M05_0160,M05,Local,Matured Families,Fukuoka,39,Female,4,TRUE,11,Married,7-10M,6,5,5,5,5,4,8,4,6,6,5,4,5,3,4,3,4
M05_0161,M05,Local,Matured Families,Osaka,37,Male,4,TRUE,11,Married,5-7M,7,5,6,5,7,4,6,5,5,5,2,6,6,6,6,4,6
M05_0162,M05,Local,Matured Families,Tokyo,50,Female,3,TRUE,11,Married,7-10M,7,6,5,5,5,4,6,5,2,5,5,4,4,6,4,3,4
M05_0163,M05,Local,Matured Families,Kanagawa,42,Male,5,TRUE,14,Married,Over 10M,4,5,4,4,4,4,6,5,4,4,2,3,4,3,2,4,4
M05_0164,M05,Local,Matured Families,Tokyo,53,Male,4,TRUE,14,Married,7-10M,5,4,3,3,3,3,6,4,3,4,4,4,2,5,3,6,3
M05_0165,M05,Local,Matured Families,Osaka,38,Male,4,TRUE,14,Married,3-5M,6,7,7,4,7,5,6,4,6,5,6,5,6,4,4,5,5
M05_0166,M05,Local,Matured Families,Saitama,40,Male,5,TRUE,12,Married,Under 3M,7,5,7,6,5,5,10,4,4,4,5,5,4,5,4,5,4
M05_0167,M05,Local,Matured Families,Saitama,53,Male,3,TRUE,13,Married,5-7M,5,6,4,7,5,4,9,5,5,6,4,3,5,5,6,6,4
M05_0168,M05,Local,Matured Families,Kanagawa,55,Female,4,TRUE,10,Married,Under 3M,6,4,4,5,6,6,9,7,7,6,4,5,5,6,3,4,5
M05_0169,M05,Local,Matured Families,Tokyo,53,Female,4,TRUE,10,Partnered,7-10M,3,3,4,4,1,3,6,4,5,5,5,4,4,5,5,5,4
M05_0170,M05,Local,Matured Families,Fukuoka,50,Male,3,TRUE,17,Married,Under 3M,7,5,5,4,5,5,8,4,3,3,4,6,3,4,5,5,2
M05_0171,M05,Local,Matured Families,Kanagawa,49,Male,4,TRUE,13,Married,Under 3M,6,3,5,4,3,4,4,6,5,6,5,6,5,5,6,6,5
